instrument,sharpe,n,k,sma_len,entry_frac,exit_z
WTI,0.075451145739398,200,3.0,10,1.0,0.5
WTI,-0.15629237659756595,200,3.0,20,0.7,-0.5
WTI,-0.15741534672600457,200,3.0,20,0.7,0.0
WTI,-0.11519945678095812,200,3.0,20,0.7,0.5
WTI,-0.07404878214508746,200,3.0,20,0.9,-0.5
WTI,-0.05922377498426131,200,3.0,20,0.9,0.0
WTI,0.017388626644188002,200,3.0,20,0.9,0.5
WTI,-0.07190859389696151,200,3.0,20,1.0,-0.5
WTI,0.005639966374664344,200,3.0,20,1.0,0.0
WTI,0.05509767992060049,200,3.0,20,1.0,0.5
WTI,-0.15629237659756595,200,3.0,50,0.7,-0.5
WTI,-0.15741534672600457,200,3.0,50,0.7,0.0
WTI,-0.11519945678095812,200,3.0,50,0.7,0.5
WTI,-0.07404878214508746,200,3.0,50,0.9,-0.5
WTI,-0.05922377498426131,200,3.0,50,0.9,0.0
WTI,0.017388626644188002,200,3.0,50,0.9,0.5
WTI,-0.07190859389696151,200,3.0,50,1.0,-0.5
WTI,0.005639966374664344,200,3.0,50,1.0,0.0
WTI,0.05509767992060049,200,3.0,50,1.0,0.5
WTI,0.18299460357224662,250,1.5,10,0.7,-0.5
WTI,0.06533197360548813,250,1.5,10,0.7,0.0
WTI,0.1876243179987074,250,1.5,10,0.7,0.5
WTI,0.11874675437969395,250,1.5,10,0.9,-0.5
WTI,0.06125554265973557,250,1.5,10,0.9,0.0
WTI,0.17864689943055176,250,1.5,10,0.9,0.5
WTI,0.1287990128282119,250,1.5,10,1.0,-0.5
WTI,0.1320473869172396,250,1.5,10,1.0,0.0
WTI,0.214510136256021,250,1.5,10,1.0,0.5
WTI,0.2664057945250938,250,1.5,20,0.7,-0.5
WTI,0.12105800422676534,250,1.5,20,0.7,0.0
WTI,0.21338466758298866,250,1.5,20,0.7,0.5
WTI,0.21839052385296268,250,1.5,20,0.9,-0.5
WTI,0.1348705648967067,250,1.5,20,0.9,0.0
WTI,0.24599190162706117,250,1.5,20,0.9,0.5
WTI,0.23705658870981056,250,1.5,20,1.0,-0.5
WTI,0.20532340174491825,250,1.5,20,1.0,0.0
WTI,0.2761201654741002,250,1.5,20,1.0,0.5
WTI,0.1697970840481269,250,1.5,50,0.7,-0.5
WTI,-0.034402050247121355,250,1.5,50,0.7,0.0
WTI,0.0825892954479533,250,1.5,50,0.7,0.5
WTI,0.12792607457059696,250,1.5,50,0.9,-0.5
WTI,-0.008612529415493907,250,1.5,50,0.9,0.0
WTI,0.14016975621569994,250,1.5,50,0.9,0.5
WTI,0.15953522136305487,250,1.5,50,1.0,-0.5
WTI,0.05362193821117254,250,1.5,50,1.0,0.0
WTI,0.1806476866314925,250,1.5,50,1.0,0.5
WTI,0.17196015837335996,250,2.0,10,0.7,-0.5
WTI,0.07038593055496341,250,2.0,10,0.7,0.0
WTI,0.1973890442310644,250,2.0,10,0.7,0.5
WTI,0.2919273482970794,250,2.0,10,0.9,-0.5
WTI,0.2007913671062136,250,2.0,10,0.9,0.0
WTI,0.31627881441624633,250,2.0,10,0.9,0.5
WTI,0.2697589005070327,250,2.0,10,1.0,-0.5
WTI,0.19826736396934277,250,2.0,10,1.0,0.0
WTI,0.2955297173668901,250,2.0,10,1.0,0.5
WTI,0.2180907724231525,250,2.0,20,0.7,-0.5
WTI,0.08942030897507373,250,2.0,20,0.7,0.0
WTI,0.2178957824548286,250,2.0,20,0.7,0.5
WTI,0.2593271367895869,250,2.0,20,0.9,-0.5
WTI,0.15111113432454193,250,2.0,20,0.9,0.0
WTI,0.273486995158057,250,2.0,20,0.9,0.5
WTI,0.25070505857238007,250,2.0,20,1.0,-0.5
WTI,0.14875126634790553,250,2.0,20,1.0,0.0
WTI,0.26433120416076894,250,2.0,20,1.0,0.5
WTI,0.07699122497211455,250,2.0,50,0.7,-0.5
WTI,-0.02459558242693993,250,2.0,50,0.7,0.0
WTI,0.11184572985894263,250,2.0,50,0.7,0.5
WTI,0.14725466770483492,250,2.0,50,0.9,-0.5
WTI,0.059363593687569445,250,2.0,50,0.9,0.0
WTI,0.1937756460827512,250,2.0,50,0.9,0.5
WTI,0.14299878877303163,250,2.0,50,1.0,-0.5
WTI,0.06206350027755405,250,2.0,50,1.0,0.0
WTI,0.1923491988840431,250,2.0,50,1.0,0.5
WTI,0.16618714542309732,250,2.5,10,0.7,-0.5
WTI,0.06631541702029747,250,2.5,10,0.7,0.0
WTI,0.20913783663515792,250,2.5,10,0.7,0.5
WTI,0.04475660302290585,250,2.5,10,0.9,-0.5
WTI,-0.03950182739974529,250,2.5,10,0.9,0.0
WTI,0.0665621815635755,250,2.5,10,0.9,0.5
WTI,0.1785695480381588,250,2.5,10,1.0,-0.5
WTI,0.150565534977281,250,2.5,10,1.0,0.0
WTI,0.23155610931600273,250,2.5,10,1.0,0.5
WTI,0.1802880440528704,250,2.5,20,0.7,-0.5
WTI,0.07908236634633692,250,2.5,20,0.7,0.0
WTI,0.22111962941083263,250,2.5,20,0.7,0.5
WTI,0.03241686416560391,250,2.5,20,0.9,-0.5
WTI,-0.04042814063144025,250,2.5,20,0.9,0.0
WTI,0.07124424715220437,250,2.5,20,0.9,0.5
WTI,0.11892251738207611,250,2.5,20,1.0,-0.5
WTI,0.08173630858636938,250,2.5,20,1.0,0.0
WTI,0.17582997520471277,250,2.5,20,1.0,0.5
WTI,0.1802880440528704,250,2.5,50,0.7,-0.5
WTI,0.07908236634633692,250,2.5,50,0.7,0.0
WTI,0.22111962941083263,250,2.5,50,0.7,0.5
WTI,0.03241686416560391,250,2.5,50,0.9,-0.5
WTI,-0.04042814063144025,250,2.5,50,0.9,0.0
WTI,0.07124424715220437,250,2.5,50,0.9,0.5
WTI,0.11892251738207611,250,2.5,50,1.0,-0.5
WTI,0.08173630858636938,250,2.5,50,1.0,0.0
WTI,0.17582997520471277,250,2.5,50,1.0,0.5
WTI,0.10493779368376782,250,3.0,10,0.7,-0.5
WTI,-0.001391352418656214,250,3.0,10,0.7,0.0
WTI,0.1245441392279611,250,3.0,10,0.7,0.5
WTI,0.11059543744623641,250,3.0,10,0.9,-0.5
WTI,0.035319104818746345,250,3.0,10,0.9,0.0
WTI,0.12384620258192018,250,3.0,10,0.9,0.5
WTI,0.07016994689833715,250,3.0,10,1.0,-0.5
WTI,0.006235632711668916,250,3.0,10,1.0,0.0
WTI,0.0939811212294689,250,3.0,10,1.0,0.5
WTI,0.06842859437509355,250,3.0,20,0.7,-0.5
WTI,-0.03428376855468256,250,3.0,20,0.7,0.0
WTI,0.09365744882242405,250,3.0,20,0.7,0.5
WTI,0.06760765245674581,250,3.0,20,0.9,-0.5
WTI,-0.0028303596781426256,250,3.0,20,0.9,0.0
WTI,0.08806449371007306,250,3.0,20,0.9,0.5
WTI,0.021990354414341485,250,3.0,20,1.0,-0.5
WTI,-0.03681378150443714,250,3.0,20,1.0,0.0
WTI,0.05260556649194669,250,3.0,20,1.0,0.5
WTI,0.06842859437509355,250,3.0,50,0.7,-0.5
WTI,-0.03428376855468256,250,3.0,50,0.7,0.0
WTI,0.09365744882242405,250,3.0,50,0.7,0.5
WTI,0.06760765245674581,250,3.0,50,0.9,-0.5
WTI,-0.0028303596781426256,250,3.0,50,0.9,0.0
WTI,0.08806449371007306,250,3.0,50,0.9,0.5
WTI,0.021990354414341485,250,3.0,50,1.0,-0.5
WTI,-0.03681378150443714,250,3.0,50,1.0,0.0
WTI,0.05260556649194669,250,3.0,50,1.0,0.5
GOOG,-0.4860566345377127,50,1.5,10,0.7,-0.5
GOOG,-0.5904699556211098,50,1.5,10,0.7,0.0
GOOG,-0.4571904905334094,50,1.5,10,0.7,0.5
GOOG,-0.5264511520032222,50,1.5,10,0.9,-0.5
GOOG,-0.5879537881566335,50,1.5,10,0.9,0.0
GOOG,-0.3705630221797771,50,1.5,10,0.9,0.5
GOOG,-0.42336486856913524,50,1.5,10,1.0,-0.5
GOOG,-0.5054493027741355,50,1.5,10,1.0,0.0
GOOG,-0.30266792621259553,50,1.5,10,1.0,0.5
GOOG,-0.4872678225098839,50,1.5,20,0.7,-0.5
GOOG,-0.5931245040169313,50,1.5,20,0.7,0.0
GOOG,-0.46261969487700194,50,1.5,20,0.7,0.5
GOOG,-0.5693815887413572,50,1.5,20,0.9,-0.5
GOOG,-0.6665166642074996,50,1.5,20,0.9,0.0
GOOG,-0.46458230904752246,50,1.5,20,0.9,0.5
GOOG,-0.49452655286758995,50,1.5,20,1.0,-0.5
GOOG,-0.6096047858828895,50,1.5,20,1.0,0.0
GOOG,-0.4282326248092273,50,1.5,20,1.0,0.5
GOOG,-0.7742815832755069,50,1.5,50,0.7,-0.5
GOOG,-0.7817425035495673,50,1.5,50,0.7,0.0
GOOG,-0.7538599877636675,50,1.5,50,0.7,0.5
GOOG,-0.784011477726427,50,1.5,50,0.9,-0.5
GOOG,-0.7874844842802899,50,1.5,50,0.9,0.0
GOOG,-0.7291191330793543,50,1.5,50,0.9,0.5
GOOG,-0.6778260528017096,50,1.5,50,1.0,-0.5
GOOG,-0.7217130329434807,50,1.5,50,1.0,0.0
GOOG,-0.6751000075913598,50,1.5,50,1.0,0.5
GOOG,-0.3395898806528681,50,2.0,10,0.7,-0.5
GOOG,-0.39470466969022067,50,2.0,10,0.7,0.0
GOOG,-0.20502508439099912,50,2.0,10,0.7,0.5
GOOG,-0.516378025532846,50,2.0,10,0.9,-0.5
GOOG,-0.5341670716687187,50,2.0,10,0.9,0.0
GOOG,-0.3576493609763654,50,2.0,10,0.9,0.5
GOOG,-0.4002915928132566,50,2.0,10,1.0,-0.5
GOOG,-0.45993123132557084,50,2.0,10,1.0,0.0
GOOG,-0.3593156980246469,50,2.0,10,1.0,0.5
GOOG,-0.2933785443931242,50,2.0,20,0.7,-0.5
GOOG,-0.3819364563075968,50,2.0,20,0.7,0.0
GOOG,-0.19853089389468762,50,2.0,20,0.7,0.5
GOOG,-0.44276806321828427,50,2.0,20,0.9,-0.5
GOOG,-0.46642857087512773,50,2.0,20,0.9,0.0
GOOG,-0.28580762901978946,50,2.0,20,0.9,0.5
GOOG,-0.3800515779209452,50,2.0,20,1.0,-0.5
GOOG,-0.4488487519764769,50,2.0,20,1.0,0.0
GOOG,-0.350197666097728,50,2.0,20,1.0,0.5
GOOG,-0.8575073644783541,50,2.0,50,0.7,-0.5
GOOG,-0.9399844693603338,50,2.0,50,0.7,0.0
GOOG,-0.8321322047215586,50,2.0,50,0.7,0.5
GOOG,-0.747587310247521,50,2.0,50,0.9,-0.5
GOOG,-0.7169568685057169,50,2.0,50,0.9,0.0
GOOG,-0.6211714802173912,50,2.0,50,0.9,0.5
GOOG,-0.7023250956790696,50,2.0,50,1.0,-0.5
GOOG,-0.6900496426000499,50,2.0,50,1.0,0.0
GOOG,-0.5975610321581476,50,2.0,50,1.0,0.5
GOOG,-0.40946107406080384,50,2.5,10,0.7,-0.5
GOOG,-0.389478276203059,50,2.5,10,0.7,0.0
GOOG,-0.17230745607188874,50,2.5,10,0.7,0.5
GOOG,-0.47164494061533935,50,2.5,10,0.9,-0.5
GOOG,-0.6342955514010277,50,2.5,10,0.9,0.0
GOOG,-0.6205757325668052,50,2.5,10,0.9,0.5
GOOG,-0.26840658172603454,50,2.5,10,1.0,-0.5
GOOG,-0.3581406132826408,50,2.5,10,1.0,0.0
GOOG,-0.36152198682235026,50,2.5,10,1.0,0.5
GOOG,-0.32582124410119884,50,2.5,20,0.7,-0.5
GOOG,-0.3126531453092775,50,2.5,20,0.7,0.0
GOOG,-0.10554890220910466,50,2.5,20,0.7,0.5
GOOG,-0.389513935904598,50,2.5,20,0.9,-0.5
GOOG,-0.5562318520345567,50,2.5,20,0.9,0.0
GOOG,-0.5508244692993687,50,2.5,20,0.9,0.5
GOOG,-0.17509022859351756,50,2.5,20,1.0,-0.5
GOOG,-0.2713258871430664,50,2.5,20,1.0,0.0
GOOG,-0.285259812029398,50,2.5,20,1.0,0.5
GOOG,-0.5508332215975905,50,2.5,50,0.7,-0.5
GOOG,-0.5883998596801961,50,2.5,50,0.7,0.0
GOOG,-0.47393215860301957,50,2.5,50,0.7,0.5
GOOG,-0.4427162590747551,50,2.5,50,0.9,-0.5
GOOG,-0.5422974244824489,50,2.5,50,0.9,0.0
GOOG,-0.45586433994135145,50,2.5,50,0.9,0.5
GOOG,-0.48257044039936675,50,2.5,50,1.0,-0.5
GOOG,-0.5382719586719078,50,2.5,50,1.0,0.0
GOOG,-0.45725622147579836,50,2.5,50,1.0,0.5
GOOG,-0.4258875706887028,50,3.0,10,0.7,-0.5
GOOG,-0.566148619879943,50,3.0,10,0.7,0.0
GOOG,-0.513825133898128,50,3.0,10,0.7,0.5
GOOG,-0.41442755977306717,50,3.0,10,0.9,-0.5
GOOG,-0.45284328905749077,50,3.0,10,0.9,0.0
GOOG,-0.5351370392054381,50,3.0,10,0.9,0.5
GOOG,-0.37060988837126896,50,3.0,10,1.0,-0.5
GOOG,-0.5432619514013548,50,3.0,10,1.0,0.0
GOOG,-0.7163951247164657,50,3.0,10,1.0,0.5
GOOG,-0.42734754865154456,50,3.0,20,0.7,-0.5
GOOG,-0.5671698593258403,50,3.0,20,0.7,0.0
GOOG,-0.5150236665201676,50,3.0,20,0.7,0.5
GOOG,-0.3656626813699537,50,3.0,20,0.9,-0.5
GOOG,-0.40986400503333387,50,3.0,20,0.9,0.0
GOOG,-0.493846653052344,50,3.0,20,0.9,0.5
GOOG,-0.30899459594682666,50,3.0,20,1.0,-0.5
GOOG,-0.4839019724720881,50,3.0,20,1.0,0.0
GOOG,-0.6625841028598403,50,3.0,20,1.0,0.5
GOOG,-0.5275424098348942,50,3.0,50,0.7,-0.5
GOOG,-0.6545299778326502,50,3.0,50,0.7,0.0
GOOG,-0.638372821355098,50,3.0,50,0.7,0.5
GOOG,-0.595180229630359,50,3.0,50,0.9,-0.5
GOOG,-0.622272673090288,50,3.0,50,0.9,0.0
GOOG,-0.5880149951070361,50,3.0,50,0.9,0.5
GOOG,-0.466979522134477,50,3.0,50,1.0,-0.5
GOOG,-0.45197222840439305,50,3.0,50,1.0,0.0
GOOG,-0.42474696290523273,50,3.0,50,1.0,0.5
GOOG,-0.1789844247150187,80,1.5,10,0.7,-0.5
GOOG,-0.31440857247425624,80,1.5,10,0.7,0.0
GOOG,-0.22030012156837595,80,1.5,10,0.7,0.5
GOOG,-0.22378108206893382,80,1.5,10,0.9,-0.5
GOOG,-0.39966281706431317,80,1.5,10,0.9,0.0
GOOG,-0.3289272159326713,80,1.5,10,0.9,0.5
GOOG,-0.3118865504319153,80,1.5,10,1.0,-0.5
GOOG,-0.4405842169690619,80,1.5,10,1.0,0.0
GOOG,-0.3660253695118084,80,1.5,10,1.0,0.5
GOOG,-0.2883089530595787,80,1.5,20,0.7,-0.5
GOOG,-0.4461866340254365,80,1.5,20,0.7,0.0
GOOG,-0.3655722902359533,80,1.5,20,0.7,0.5
GOOG,-0.2960403666584138,80,1.5,20,0.9,-0.5
GOOG,-0.46891576113603173,80,1.5,20,0.9,0.0
GOOG,-0.45569718878645954,80,1.5,20,0.9,0.5
GOOG,-0.35575812534607293,80,1.5,20,1.0,-0.5
GOOG,-0.46968398228502295,80,1.5,20,1.0,0.0
GOOG,-0.4436742809071447,80,1.5,20,1.0,0.5
GOOG,-0.4815572140373144,80,1.5,50,0.7,-0.5
GOOG,-0.5209751110367128,80,1.5,50,0.7,0.0
GOOG,-0.49976101857574673,80,1.5,50,0.7,0.5
GOOG,-0.5339324154569334,80,1.5,50,0.9,-0.5
GOOG,-0.4952143474923805,80,1.5,50,0.9,0.0
GOOG,-0.5193209266727866,80,1.5,50,0.9,0.5
GOOG,-0.5241179548813023,80,1.5,50,1.0,-0.5
GOOG,-0.4978378193157995,80,1.5,50,1.0,0.0
GOOG,-0.5172066552807129,80,1.5,50,1.0,0.5
GOOG,-0.500795031646076,80,2.0,10,0.7,-0.5
GOOG,-0.6047101813766304,80,2.0,10,0.7,0.0
GOOG,-0.6065944683917806,80,2.0,10,0.7,0.5
GOOG,-0.5940132171093481,80,2.0,10,0.9,-0.5
GOOG,-0.6093957951942681,80,2.0,10,0.9,0.0
GOOG,-0.5200017135452848,80,2.0,10,0.9,0.5
GOOG,-0.5645299769432555,80,2.0,10,1.0,-0.5
GOOG,-0.6757165123816475,80,2.0,10,1.0,0.0
GOOG,-0.6069137498654269,80,2.0,10,1.0,0.5
GOOG,-0.5619206093301466,80,2.0,20,0.7,-0.5
GOOG,-0.6652213240706685,80,2.0,20,0.7,0.0
GOOG,-0.6577918056233364,80,2.0,20,0.7,0.5
GOOG,-0.6446089521124533,80,2.0,20,0.9,-0.5
GOOG,-0.6557810833811709,80,2.0,20,0.9,0.0
GOOG,-0.5641791162314302,80,2.0,20,0.9,0.5
GOOG,-0.6400890405895289,80,2.0,20,1.0,-0.5
GOOG,-0.7441711936320999,80,2.0,20,1.0,0.0
GOOG,-0.6717649088716408,80,2.0,20,1.0,0.5
GOOG,-0.7557991540541545,80,2.0,50,0.7,-0.5
GOOG,-0.6791720734762171,80,2.0,50,0.7,0.0
GOOG,-0.7171972610210665,80,2.0,50,0.7,0.5
GOOG,-0.6616693102842084,80,2.0,50,0.9,-0.5
GOOG,-0.5963687680740237,80,2.0,50,0.9,0.0
GOOG,-0.5428339167085872,80,2.0,50,0.9,0.5
GOOG,-0.6243412906024479,80,2.0,50,1.0,-0.5
GOOG,-0.5984589115088373,80,2.0,50,1.0,0.0
GOOG,-0.5702194438846472,80,2.0,50,1.0,0.5
GOOG,-0.5791794317777968,80,2.5,10,0.7,-0.5
GOOG,-0.5575690021365421,80,2.5,10,0.7,0.0
GOOG,-0.504879043235263,80,2.5,10,0.7,0.5
GOOG,-0.5848219438219715,80,2.5,10,0.9,-0.5
GOOG,-0.6884052158658981,80,2.5,10,0.9,0.0
GOOG,-0.6381531268423,80,2.5,10,0.9,0.5
GOOG,-0.5723339518253215,80,2.5,10,1.0,-0.5
GOOG,-0.6443569095785247,80,2.5,10,1.0,0.0
GOOG,-0.6193186541661195,80,2.5,10,1.0,0.5
GOOG,-0.5791794317777968,80,2.5,20,0.7,-0.5
GOOG,-0.5575690021365421,80,2.5,20,0.7,0.0
GOOG,-0.504879043235263,80,2.5,20,0.7,0.5
GOOG,-0.5848219438219715,80,2.5,20,0.9,-0.5
GOOG,-0.6884052158658981,80,2.5,20,0.9,0.0
GOOG,-0.6381531268423,80,2.5,20,0.9,0.5
GOOG,-0.5723339518253215,80,2.5,20,1.0,-0.5
GOOG,-0.6443569095785247,80,2.5,20,1.0,0.0
GOOG,-0.6193186541661195,80,2.5,20,1.0,0.5
GOOG,-0.49275406463479365,80,2.5,50,0.7,-0.5
GOOG,-0.40758361738649573,80,2.5,50,0.7,0.0
GOOG,-0.4118951887294504,80,2.5,50,0.7,0.5
GOOG,-0.45939731156546404,80,2.5,50,0.9,-0.5
GOOG,-0.43963941228973025,80,2.5,50,0.9,0.0
GOOG,-0.42240693544247077,80,2.5,50,0.9,0.5
GOOG,-0.4750658769084975,80,2.5,50,1.0,-0.5
GOOG,-0.5055422072370173,80,2.5,50,1.0,0.0
GOOG,-0.5300045850812858,80,2.5,50,1.0,0.5
GOOG,-0.5671087115125878,80,3.0,10,0.7,-0.5
GOOG,-0.6909316140573499,80,3.0,10,0.7,0.0
GOOG,-0.6321998490741002,80,3.0,10,0.7,0.5
GOOG,-0.5062805345566089,80,3.0,10,0.9,-0.5
GOOG,-0.5108730073627643,80,3.0,10,0.9,0.0
GOOG,-0.5164740642646855,80,3.0,10,0.9,0.5
GOOG,-0.8475615011550952,80,3.0,10,1.0,-0.5
GOOG,-0.8115123814824248,80,3.0,10,1.0,0.0
GOOG,-0.8132427936328911,80,3.0,10,1.0,0.5
GOOG,-0.5671087115125878,80,3.0,20,0.7,-0.5
GOOG,-0.6909316140573499,80,3.0,20,0.7,0.0
GOOG,-0.6321998490741002,80,3.0,20,0.7,0.5
GOOG,-0.5062805345566089,80,3.0,20,0.9,-0.5
GOOG,-0.5108730073627643,80,3.0,20,0.9,0.0
GOOG,-0.5164740642646855,80,3.0,20,0.9,0.5
GOOG,-0.8475615011550952,80,3.0,20,1.0,-0.5
GOOG,-0.8115123814824248,80,3.0,20,1.0,0.0
GOOG,-0.8132427936328911,80,3.0,20,1.0,0.5
GOOG,-0.43914230540559024,80,3.0,50,0.7,-0.5
GOOG,-0.5466472575615491,80,3.0,50,0.7,0.0
GOOG,-0.5041731822111023,80,3.0,50,0.7,0.5
GOOG,-0.41337684045782125,80,3.0,50,0.9,-0.5
GOOG,-0.3994968782209993,80,3.0,50,0.9,0.0
GOOG,-0.4227180264208218,80,3.0,50,0.9,0.5
GOOG,-0.6664553981199468,80,3.0,50,1.0,-0.5
GOOG,-0.629041452159022,80,3.0,50,1.0,0.0
GOOG,-0.6475682342429849,80,3.0,50,1.0,0.5
GOOG,0.19998973346738902,100,1.5,10,0.7,-0.5
GOOG,0.10227546875270196,100,1.5,10,0.7,0.0
GOOG,0.053279426925733814,100,1.5,10,0.7,0.5
GOOG,0.22661551089121648,100,1.5,10,0.9,-0.5
GOOG,0.09141133854624013,100,1.5,10,0.9,0.0
GOOG,-0.0015208403700434647,100,1.5,10,0.9,0.5
GOOG,0.44162080250542257,100,1.5,10,1.0,-0.5
GOOG,0.24050975474979908,100,1.5,10,1.0,0.0
GOOG,0.12617783256936116,100,1.5,10,1.0,0.5
GOOG,-0.2579741083627869,100,1.5,20,0.7,-0.5
GOOG,-0.3018273507603988,100,1.5,20,0.7,0.0
GOOG,-0.34773871382601945,100,1.5,20,0.7,0.5
GOOG,-0.2683285206878398,100,1.5,20,0.9,-0.5
GOOG,-0.37373963333710075,100,1.5,20,0.9,0.0
GOOG,-0.4602845166605521,100,1.5,20,0.9,0.5
GOOG,-0.14593576141367007,100,1.5,20,1.0,-0.5
GOOG,-0.29397565219816363,100,1.5,20,1.0,0.0
GOOG,-0.3688088368949515,100,1.5,20,1.0,0.5
GOOG,-0.35073436530389174,100,1.5,50,0.7,-0.5
GOOG,-0.4030402579835378,100,1.5,50,0.7,0.0
GOOG,-0.3728164137175729,100,1.5,50,0.7,0.5
GOOG,-0.3196478874287251,100,1.5,50,0.9,-0.5
GOOG,-0.3872554585718895,100,1.5,50,0.9,0.0
GOOG,-0.4049847761861132,100,1.5,50,0.9,0.5
GOOG,-0.26062821322998225,100,1.5,50,1.0,-0.5
GOOG,-0.3383576398552444,100,1.5,50,1.0,0.0
GOOG,-0.31082678313269685,100,1.5,50,1.0,0.5
GOOG,-0.3017030444707887,100,2.0,10,0.7,-0.5
GOOG,-0.39965764256367525,100,2.0,10,0.7,0.0
GOOG,-0.48351719660465337,100,2.0,10,0.7,0.5
GOOG,-0.23283722696822334,100,2.0,10,0.9,-0.5
GOOG,-0.3081483433282158,100,2.0,10,0.9,0.0
GOOG,-0.39844734164875634,100,2.0,10,0.9,0.5
GOOG,-0.1826935215565581,100,2.0,10,1.0,-0.5
GOOG,-0.21548416947181312,100,2.0,10,1.0,0.0
GOOG,-0.2604709084105899,100,2.0,10,1.0,0.5
GOOG,-0.5143903076420878,100,2.0,20,0.7,-0.5
GOOG,-0.6162198083612398,100,2.0,20,0.7,0.0
GOOG,-0.6852760918401428,100,2.0,20,0.7,0.5
GOOG,-0.41504217217455025,100,2.0,20,0.9,-0.5
GOOG,-0.4912310169013196,100,2.0,20,0.9,0.0
GOOG,-0.5167454446467125,100,2.0,20,0.9,0.5
GOOG,-0.4003711027116299,100,2.0,20,1.0,-0.5
GOOG,-0.45310180710936065,100,2.0,20,1.0,0.0
GOOG,-0.41746995916813107,100,2.0,20,1.0,0.5
GOOG,-0.22189200494462172,100,2.0,50,0.7,-0.5
GOOG,-0.28657100092246857,100,2.0,50,0.7,0.0
GOOG,-0.3701283049890427,100,2.0,50,0.7,0.5
GOOG,-0.29078549863345615,100,2.0,50,0.9,-0.5
GOOG,-0.29647271836314226,100,2.0,50,0.9,0.0
GOOG,-0.3300216671704513,100,2.0,50,0.9,0.5
GOOG,-0.2619212470179576,100,2.0,50,1.0,-0.5
GOOG,-0.2901411106768738,100,2.0,50,1.0,0.0
GOOG,-0.2672814974444781,100,2.0,50,1.0,0.5
GOOG,-0.36722644503130436,100,2.5,10,0.7,-0.5
GOOG,-0.4386697995759116,100,2.5,10,0.7,0.0
GOOG,-0.547906878859691,100,2.5,10,0.7,0.5
GOOG,-0.6183184675456747,100,2.5,10,0.9,-0.5
GOOG,-0.6565945740186001,100,2.5,10,0.9,0.0
GOOG,-0.5976554741869332,100,2.5,10,0.9,0.5
GOOG,-0.6141349872699395,100,2.5,10,1.0,-0.5
GOOG,-0.6931481335820288,100,2.5,10,1.0,0.0
GOOG,-0.5777102284195321,100,2.5,10,1.0,0.5
GOOG,-0.3756709343866182,100,2.5,20,0.7,-0.5
GOOG,-0.4464208171400207,100,2.5,20,0.7,0.0
GOOG,-0.5550494638545074,100,2.5,20,0.7,0.5
GOOG,-0.6280707749765008,100,2.5,20,0.9,-0.5
GOOG,-0.6652411350159679,100,2.5,20,0.9,0.0
GOOG,-0.6059015584035021,100,2.5,20,0.9,0.5
GOOG,-0.6367894832970485,100,2.5,20,1.0,-0.5
GOOG,-0.7132666511993621,100,2.5,20,1.0,0.0
GOOG,-0.5970370770078407,100,2.5,20,1.0,0.5
GOOG,-0.3354070804543596,100,2.5,50,0.7,-0.5
GOOG,-0.3866652698134173,100,2.5,50,0.7,0.0
GOOG,-0.47645769930579424,100,2.5,50,0.7,0.5
GOOG,-0.4811675002178423,100,2.5,50,0.9,-0.5
GOOG,-0.563103766293148,100,2.5,50,0.9,0.0
GOOG,-0.47092151585758485,100,2.5,50,0.9,0.5
GOOG,-0.4836316269901888,100,2.5,50,1.0,-0.5
GOOG,-0.6015635527544315,100,2.5,50,1.0,0.0
GOOG,-0.4576455804723696,100,2.5,50,1.0,0.5
GOOG,-0.5141963377896039,100,3.0,10,0.7,-0.5
GOOG,-0.5017361402535234,100,3.0,10,0.7,0.0
GOOG,-0.488335898578698,100,3.0,10,0.7,0.5
GOOG,-0.6657269467044298,100,3.0,10,0.9,-0.5
GOOG,-0.6187910325125034,100,3.0,10,0.9,0.0
GOOG,-0.5380301468649547,100,3.0,10,0.9,0.5
GOOG,-0.7333459608861477,100,3.0,10,1.0,-0.5
GOOG,-0.589741208519842,100,3.0,10,1.0,0.0
GOOG,-0.4665536755162648,100,3.0,10,1.0,0.5
GOOG,-0.5141963377896039,100,3.0,20,0.7,-0.5
GOOG,-0.5017361402535234,100,3.0,20,0.7,0.0
GOOG,-0.488335898578698,100,3.0,20,0.7,0.5
GOOG,-0.6657269467044298,100,3.0,20,0.9,-0.5
GOOG,-0.6187910325125034,100,3.0,20,0.9,0.0
GOOG,-0.5380301468649547,100,3.0,20,0.9,0.5
GOOG,-0.7333459608861477,100,3.0,20,1.0,-0.5
GOOG,-0.589741208519842,100,3.0,20,1.0,0.0
GOOG,-0.4665536755162648,100,3.0,20,1.0,0.5
GOOG,-0.5011332961449196,100,3.0,50,0.7,-0.5
GOOG,-0.490355609667686,100,3.0,50,0.7,0.0
GOOG,-0.4350493345381558,100,3.0,50,0.7,0.5
GOOG,-0.6607345884889768,100,3.0,50,0.9,-0.5
GOOG,-0.6152239387527557,100,3.0,50,0.9,0.0
GOOG,-0.4826896904626392,100,3.0,50,0.9,0.5
GOOG,-0.726366417014288,100,3.0,50,1.0,-0.5
GOOG,-0.5852333609755477,100,3.0,50,1.0,0.0
GOOG,-0.4638002202368216,100,3.0,50,1.0,0.5
GOOG,0.0024287664526301553,150,1.5,10,0.7,-0.5
GOOG,0.10052248099516684,150,1.5,10,0.7,0.0
GOOG,0.07830430625398989,150,1.5,10,0.7,0.5
