sharpe,cagr,exposure,trades,win_rate,avg_bars,max_bars,avg_win,avg_loss,long_pnl,short_pnl,bars,inst,stop_sigma,max_hold
-2.318796119100391,-0.35749992019263727,0.44502912986280774,919,0.5516866158868335,5.140369967355822,19,0.006976750556195839,-0.014829484270867142,-0.6922780307808116,-1.8802569568251606,10642,INFY,2.0,50
-1.8564862923533152,-0.3048178924370451,0.47068220259349747,750,0.6053333333333333,6.6626666666666665,21,0.006408100340740101,-0.01688104685442315,-0.510862969159859,-1.5766493450533883,10642,INFY,3.0,0
-1.8528284672197985,-0.30426189102082124,0.4703063333959782,750,0.6053333333333333,6.657333333333334,20,0.006408100340740101,-0.01686245051001346,-0.516825474349863,-1.5651823219181162,10642,INFY,3.0,20
-1.8564862923533152,-0.3048178924370451,0.47068220259349747,750,0.6053333333333333,6.6626666666666665,21,0.006408100340740101,-0.01688104685442315,-0.510862969159859,-1.5766493450533883,10642,INFY,3.0,50
-1.492771809429286,-0.25904208496685377,0.48618680699116706,676,0.6301775147928994,7.633136094674557,28,0.006297376445578917,-0.017436686670118072,-0.46253889464235665,-1.2139504070705431,10642,INFY,4.0,0
-1.500459136902577,-0.25937016553682796,0.4813005074234166,677,0.6277695716395865,7.545051698670606,20,0.006316368865349945,-0.017323297755628145,-0.46194222413262254,-1.2190720425119437,10642,INFY,4.0,20
-1.492771809429286,-0.25904208496685377,0.48618680699116706,676,0.6301775147928994,7.633136094674557,28,0.006297376445578917,-0.017436686670118072,-0.46253889464235665,-1.2139504070705431,10642,INFY,4.0,50
-1.28263882165098,-0.20710742806298074,0.4904153354632588,629,0.6343402225755167,8.297297297297296,50,0.006262780539564104,-0.016627145113787975,-0.39103074284394934,-0.9343631980412073,10642,TCS,0.0,0
-1.2977106155976679,-0.2016724368629749,0.46588987032512685,649,0.6363636363636364,7.63944530046225,20,0.006340730496076172,-0.01655906783174469,-0.41327352638777237,-0.8759447870245161,10642,TCS,0.0,20
-1.28263882165098,-0.20710742806298074,0.4904153354632588,629,0.6343402225755167,8.297297297297296,50,0.006262780539564104,-0.016627145113787975,-0.39103074284394934,-0.9343631980412073,10642,TCS,0.0,50
-2.293731850190885,-0.2998737320602364,0.3650629580905845,1210,0.4033057851239669,3.2107438016528924,17,0.008065090358416823,-0.008356641913334413,-0.80095818898805,-1.296773177531987,10642,TCS,1.0,0
-2.293731850190885,-0.2998737320602364,0.3650629580905845,1210,0.4033057851239669,3.2107438016528924,17,0.008065090358416823,-0.008356641913334413,-0.80095818898805,-1.296773177531987,10642,TCS,1.0,20
-2.293731850190885,-0.2998737320602364,0.3650629580905845,1210,0.4033057851239669,3.2107438016528924,17,0.008065090358416823,-0.008356641913334413,-0.80095818898805,-1.296773177531987,10642,TCS,1.0,50
-2.3660404754655695,-0.3172735437364573,0.40396542003382824,1030,0.503883495145631,4.173786407766991,18,0.007266890740199393,-0.011774677341073085,-0.9103688172759822,-1.3349750098488797,10642,TCS,1.5,0
-2.3660404754655695,-0.3172735437364573,0.40396542003382824,1030,0.503883495145631,4.173786407766991,18,0.007266890740199393,-0.011774677341073085,-0.9103688172759822,-1.3349750098488797,10642,TCS,1.5,20
-2.3660404754655695,-0.3172735437364573,0.40396542003382824,1030,0.503883495145631,4.173786407766991,18,0.007266890740199393,-0.011774677341073085,-0.9103688172759822,-1.3349750098488797,10642,TCS,1.5,50
-2.425287876555044,-0.33228995585026166,0.4369479421161436,912,0.543859649122807,5.098684210526316,20,0.006728145841846889,-0.013730624968757212,-1.0160879606068824,-1.3586916888400609,10642,TCS,2.0,0
-2.425287876555044,-0.33228995585026166,0.4369479421161436,912,0.543859649122807,5.098684210526316,20,0.006728145841846889,-0.013730624968757212,-1.0160879606068824,-1.3586916888400609,10642,TCS,2.0,20
-2.425287876555044,-0.33228995585026166,0.4369479421161436,912,0.543859649122807,5.098684210526316,20,0.006728145841846889,-0.013730624968757212,-1.0160879606068824,-1.3586916888400609,10642,TCS,2.0,50
-1.9390820659368309,-0.28425025150055333,0.4595940612666792,749,0.595460614152203,6.530040053404539,28,0.006436211379351005,-0.015907007659377123,-0.829397461572514,-1.1198755840282066,10642,TCS,3.0,0
-1.9223517431865447,-0.28210046904379465,0.4578086825784627,751,0.596537949400799,6.487350199733688,20,0.006433548802785932,-0.01588561471147561,-0.8302786120133735,-1.1008327819156385,10642,TCS,3.0,20
-1.9390820659368309,-0.28425025150055333,0.4595940612666792,749,0.595460614152203,6.530040053404539,28,0.006436211379351005,-0.015907007659377123,-0.829397461572514,-1.1198755840282066,10642,TCS,3.0,50
-1.7690694067023376,-0.267422028419194,0.4704942679947378,691,0.6092619392185239,7.246020260492041,28,0.00638742508879879,-0.016629126769931977,-0.6767559741302874,-1.1240022913670553,10642,TCS,4.0,0
-1.746408760437541,-0.2626023784835778,0.4644803608344296,695,0.6100719424460431,7.1122302158273385,20,0.006385892425971771,-0.016513602283632637,-0.6425268956389276,-1.125040934613486,10642,TCS,4.0,20
-1.7690694067023376,-0.267422028419194,0.4704942679947378,691,0.6092619392185239,7.246020260492041,28,0.00638742508879879,-0.016629126769931977,-0.6767559741302874,-1.1240022913670553,10642,TCS,4.0,50
-1.587288215192858,-0.26759205627153854,0.47895132493892123,611,0.646481178396072,8.333878887070377,50,0.0055607865698685515,-0.018450312112855898,-0.6791292059253083,-1.109627515353488,10642,ITC,0.0,0
-1.647801200868884,-0.271932452884291,0.46410449163691037,626,0.6437699680511182,7.881789137380192,20,0.005657137538877714,-0.01846736204315551,-0.6744295330118348,-1.1639657744441263,10642,ITC,0.0,20
-1.587288215192858,-0.26759205627153854,0.47895132493892123,611,0.646481178396072,8.333878887070377,50,0.0055607865698685515,-0.018450312112855898,-0.6791292059253083,-1.109627515353488,10642,ITC,0.0,50
-2.7186567254637213,-0.369176293978563,0.3582033452358579,1242,0.38405797101449274,3.0652173913043477,18,0.00790853537031431,-0.008483533698427251,-1.0930993764791346,-1.624432531177786,10642,ITC,1.0,0
-2.7186567254637213,-0.369176293978563,0.3582033452358579,1242,0.38405797101449274,3.0652173913043477,18,0.00790853537031431,-0.008483533698427251,-1.0930993764791346,-1.624432531177786,10642,ITC,1.0,20
