sharpe,cagr,exposure,trades,win_rate,avg_bars,max_bars,avg_win,avg_loss,long_pnl,short_pnl,bars,inst,group,lrc_dev,gate,bps,inside_pct
-3.3120804456348916,-0.3297099919335967,0.5828686833208939,1252,0.5199680511182109,10.601437699680512,61,0.0036502636015792824,-0.012457183276944377,-2.0546175190335947,-3.055828025781862,22777,NIFTY,NSE 1h,1.0,False,5.0,0.4797383325284278
-2.2672917602530216,-0.20389155744641965,0.4532203538657418,951,0.5573080967402734,10.85173501577287,61,0.004235043147806311,-0.012279216293912577,-1.0018396247569457,-1.9231375666429051,22777,NIFTY,NSE 1h,1.5,True,0.0,0.7178732932344031
-2.5740702820357875,-0.22680984675253565,0.4532203538657418,951,0.5425867507886435,10.85173501577287,61,0.003945428551765106,-0.012278662814047459,-1.1938396247569454,-2.1115375666429053,22777,NIFTY,NSE 1h,1.5,True,2.0,0.7178732932344031
-3.035470530082196,-0.25996426985839693,0.4532203538657418,951,0.5099894847528917,10.85173501577287,61,0.0035736050632245997,-0.012036857611724851,-1.4818396247569456,-2.3941375666429052,22777,NIFTY,NSE 1h,1.5,True,5.0,0.7178732932344031
-2.4811229984138206,-0.26206905880344644,0.5828686833208939,1252,0.5670926517571885,10.601437699680512,61,0.00431178139599992,-0.01276717774165203,-1.4336175190335947,-2.424828025781862,22777,NIFTY,NSE 1h,1.5,False,0.0,0.7178732932344031
-2.8129185339393405,-0.28990405396660557,0.5828686833208939,1252,0.5535143769968051,10.601437699680512,61,0.004013001796867292,-0.012773266171814832,-1.6820175190335949,-2.6772280257818624,22777,NIFTY,NSE 1h,1.5,False,2.0,0.7178732932344031
-3.3120804456348916,-0.3297099919335967,0.5828686833208939,1252,0.5199680511182109,10.601437699680512,61,0.0036502636015792824,-0.012457183276944377,-2.0546175190335947,-3.055828025781862,22777,NIFTY,NSE 1h,1.5,False,5.0,0.7178732932344031
-2.2996756755207652,-0.22762044094317016,0.5465162225051587,1173,0.5694799658994032,10.609548167092925,61,0.004307917817500588,-0.012237290638808917,-1.1284951760437498,-2.1736474944643613,22777,NIFTY,NSE 1h,2.0,True,0.0,0.9034113359968389
-2.6386689072505862,-0.2549500182383063,0.5465162225051587,1173,0.5575447570332481,10.609548167092925,61,0.00399619633937149,-0.012302225580842128,-1.36169517604375,-2.409647494464361,22777,NIFTY,NSE 1h,2.0,True,2.0,0.9034113359968389
-3.148960609865606,-0.2941514915053727,0.5465162225051587,1173,0.526001705029838,10.609548167092925,61,0.0036150552976230784,-0.012060488829391279,-1.71149517604375,-2.763647494464361,22777,NIFTY,NSE 1h,2.0,True,5.0,0.9034113359968389
